url,title,summary,date
https://www.yna.co.kr/view/AKR20250610076600003,"기아, 차세대 군용 중형표준차 양산…""험난한 환경서도 안전""","(서울=연합뉴스) 홍규빈 기자 = 기아는 차세대 군용 중형 표준차(KMTV)를 본격적으로 양산한다고 10일 밝혔다. 기아는 이날 오토랜드 광주 하남공장에서 '차세대 중형 표준차 양산 출고 기념식'을 열었다. 행사에는 김익태 기아 특수사업부장, 국방부 자원관리실장, 육군본부 군수참모부장 등 100여명이 참석했다. 차세대 중형표준차는 1977년 이후 48년 만에 나온 차세대 모델로, 기아는 2019년 육군과 계약을 체결한 이래 시제품 개발, 개발시험·운용시험평가, 초도 시험·선생산 등 과정을 거쳤다. 차세대 중형표준차는 2.5t(톤)과 5t 두 가지 모델로 출시된다. 각각 280마력, 330마력 디젤 엔진을 장착했고 8단 자동 변속기가 적용됐다. 수심 1m 하천 도섭과 60％ 종경사·40% 횡경사 주행이 가능하고 전자파 차폐, 영하 32도 시동, 런플랫 타이어, 최대 25명 탑승(5톤 기준) 등 사양을 통해 험난한 환경에서도 안전하게 주행할 수 있다고 기아는 설명했다. 이밖에 어라운드 뷰, 에어 서스펜션 시트, 전후방 카메라, 내비게이션 등 최신 편의사양도 장착됐다. 기아는 이달 한국 육군에 인도한 뒤 국내외 고객에게 공급을 추진할 계획이다. 기아 관계자는 ""기아 군용차량은 험지 주행 성능과 내구성을 인정받아 글로벌 판매를 확대하고 있다""며 ""앞으로도 혁신 기술을 적용해 군의 안전한 이동을 돕는 특수차량을 개발하는 등 군용 모빌리티의 미래 비전을 지속해 제시하겠다""고 말했다. bingo@yna.co.kr",2025-06-10
https://www.yna.co.kr/view/AKR20250610080800009,"화웨이 CEO ""어센드칩, 美보다 한세대 뒤져…美, 우리성과 과장""","런정페이, 인민일보 인터뷰…트럼프 행정부 '어센드칩 통제' 관련 언급 (서울=연합뉴스) 권수현 기자 = 중국 최대 통신장비 업체 화웨이 창업자 겸 최고경영자(CEO) 런정페이가 자사 인공지능(AI) 칩 '어센드'와 관련해 미국이 성과를 과장하고 있다며 ""화웨이 칩은 여전히 미국보다 한 세대 뒤처져 있다""고 말했다. 런 CEO는 이날 중국 공산당 기관지 인민일보와의 인터뷰에서 어센드 칩에 대한 미국의 수출통제 조치의 영향에 대한 질문에 ""중국에서 칩을 만드는 회사는 많고 그 가운데 다수 기업이 잘하고 있으며 화웨이는 그중 하나""라며 ""미국은 화웨이의 성과를 과장했다""고 답했다. 그는 이어 ""화웨이는 아직 그렇게 대단하지 않으며 열심히 해야 그들의 평가에 도달할 수 있다""며 ""우리의 단일 칩은 여전히 미국보다 한 세대 뒤처져 있다""고 강조했다. 런 CEO의 이런 발언은 앞서 지난달 미국 정부가 화웨이의 어센드 칩을 세계 모든 국가가 사용해선 안 된다는 방침을 발표한 데 대한 것이다. 미국 상무부 산업안보국(BIS)은 지난달 13일 ""전 세계 어디서든 화웨이의 어센드 칩을 사용하면 미국의 수출통제를 위반하는 게 될 것""이라고 밝혔다. 이에 중국은 ""일방적 괴롭힘""이라고 비난하며 이런 조치를 실행한 조직·개인에 법적 책임을 물을 것이라고 경고했다. 런 CEO는 또한 미국의 제재 속에 고성능 칩을 개발하기 위해 어떤 노력을 기울이는지에 대해서도 언급했다. 그는 ""우리는 수학으로 물리학을 보완하고, 비(非) 무어의 법칙으로 무어의 법칙(반도체 성능이 18∼24개월마다 2배로 증가한다는 관측)을 보완하며, 클러스터컴퓨팅으로 단일 칩을 보완한다""면서 ""이를 통해 결과적으로는 실용적인 상태를 달성할 수 있다""고 설명했다. 이와 관련해 어려운 점이 있느냐는 질문에 런 CEO는 ""언제는 어려움이 없었겠느냐""고 반문하면서 ""중국은 중저급 칩에서 기회를 얻을 수 있다. 중국의 수십 수백개 칩 회사가 모두",2025-06-10
https://www.yna.co.kr/view/AKR20250610082100009,"[속보] 시진핑 ""한중, 서로의 핵심이익과 중요 관심사 존중해야""<中CCTV>",,2025-06-10
https://www.yna.co.kr/view/AKR20250610081300009,"[속보] ""李대통령, 시진핑 中국가주석과 첫 전화 통화"" <中CCTV>",,2025-06-10
https://www.yna.co.kr/view/AKR20250610080600061,"'최서원 명예훼손 혐의' 재판서 안민석 ""명예훼손 당한 사람은 나""","검찰 종전대로 징역 1년 재구형…7월 10일 선고 (수원=연합뉴스) 류수현 기자 = 박근혜 정부 국정농단 사건의 핵심 인물인 최서원(개명 전 최순실) 씨에 대한 명예훼손 발언을 한 혐의로 기소된 안민석 전 더불어민주당 의원이 1심 재판에서 ""오히려 명예훼손을 당한 사람은 본인""이라며 재차 무죄를 주장했다. 안 전 의원은 10일 수원지법 형사19단독 설인영 판사 심리로 열린 정보통신망법상 명예훼손 혐의 사건 결심 공판에서 ""최서원 씨는 자신의 추악한 국정농단을 끈질기게 파헤친 저를 상대로 악의적인 고소 고발을 여러 차례 남발했고 일부 보수 유튜버도 저를 악마화 시켰다""며 이같이 최후 진술했다. 안 전 의원은 ""저는 불의에 맞선 것이지 최서원 씨와 싸운 게 아니다""라며 ""정의와 진실을 바로 세우기 위한 제 발언이 명예훼손죄로 벌 받아야 한다면 국민의 명예를 추락시킨 최서원은 법정 최고형을 받아야 한다""고 말했다. 그러면서 ""제가 수년 전 언론 등을 통해 제기한 최서원 씨의 은닉재산 의혹을 검찰이 밝혀냈다면 저는 이 자리 서지 않았을 것""이라며 ""제가 한 발언과 표현을 벌주려는 검찰의 의도는 강도를 잡고 '강도야' 소리 지른 사람을 소란죄로 벌주는 것과 다름 없다""고 강조했다. 안 전 의원의 변호인은 ""이 사건 관련 손해배상 소송에서는 위법성 조각성 사유로 손해배상 책임을 지지 않는다고 판단했는데, 검찰이 피고인이 한 전체 발언의 진정한 취지를 무시하고 지엽적인 부분만 문제 삼아 명예훼손으로 기소한 것은 공소권 남용 여지가 있다""며 ""발언의 전체적인 취지와 맥락, 헌법상 표현의 자유 및 국민의 알 권리 등을 고려하면 이 사건 공소사실은 의견 표명에 해당한다""고 최후 변론했다. 검찰은 안 전 의원에게 종전대로 징역 1년을 선고해달라고 재판부에 요청했다. 검찰은 올해 1월 23일 결심 공판에서 이같이 구형했으나 양측의 추가 증거 신청 등으로 변론이 재개됐다. 검찰은 앞선 결심에서 ""당시 국민적 관심이 큰 사안",2025-06-10
https://www.yna.co.kr/view/AKR20250610080900527,전남 여수 오존주의보 해제,"(광주=연합뉴스) 전남 여수에 내려진 오존주의보가 10일 낮 12시 해제됐다고 환경부 한국환경공단이 전했다. 해제 지역의 시간 평균 오존 농도는 낮 12시 현재 0.0864ppm(100만분의 1)이다. 1시간 평균 공기 중 오존(O₃) 농도가 0.12ppm 이상이면 오존주의보가, 0.30ppm 이상이면 오존경보가, 0.50ppm 이상이면 오존중대경보가 각각 발령된다. weather_news@yna.co.kr",2025-06-10
https://www.yna.co.kr/view/AKR20250610078900001,"여야, 산불 대응 지휘체계 개편 촉구…""일원화한 체계 갖춰야""","국회 산불피해지원대책특위 전체회의 (서울=연합뉴스) 안정훈 기자 = 국회 산불피해지원대책특별위원회 소속 여야 의원들은 10일 산림 화재 발생 시 효율적인 대응을 위한 지휘 체계 개편 필요성을 한목소리로 촉구했다. 산불특위는 이날 국회에서 전체회의를 열고 행정안전부와 기획재정부, 소방청, 산림청 등 관계기관의 보고를 받았다. 더불어민주당 박정현 의원은 이 자리에서 ""원인에 대해 정확한 점검을 해야 변화한 산불 특성에 맞는 대책을 제대로 수립할 수 있다""며 ""가장 중요한 문제가 지휘체계""라고 말했다. 박 의원은 ""산림화재만 재난안전법보다 산림보호법이 우선하고 있다""며 ""이 법체계가 실제로 산림 화재 발생 시에 제대로 일원화된 지휘체계를 갖추는 데 어려움이 있지 않나""라고 지적했다. 민주당 이원택 의원은 ""중앙사고수습본부(중수본) 운영체계에서 지휘체계의 점검을 해봐야 한다""며 ""지자체의 진화 역량과 산림청, 중수본 진화 역량을 초기에 동원해서 화재를 진압하는 게 대단히 중요하다""고 강조했다. 국민의힘 서천호 의원은 ""법적으로 잔불은 지자체장이 책임이고, 산불은 산림청장, 들불은 소방청이 책임지고 관리하도록 나뉘었다""며 ""실상은 들불과 산불, 잔불이 한 메커니즘으로 돌아간다""고 설명했다. 서 의원은 이어 ""현장에서 보면 지휘 체계 부분이 상당히 어수선하다""며 ""법적으로 책임이 구분돼 있고 지휘체계도 구분돼 있다. 이 부분은 행정안전부에서 재검토해야 할 것""이라고 강조했다. 같은 당 이달희 의원도 ""현장에서 산불을 많이 접해본 입장에서 예방과 복구는 산림청이 맡고 진화는 소방청으로 일원화 돼야 한다""고 강조했다. 한편 임상섭 산림청장은 최근 동시다발적인 산불의 방화 의혹과 관련해 ""지역 주민의 부주의나 영농 부산물 소각 등으로 발화한 것""이라고 설명했다. hug@yna.co.kr",2025-06-10
https://www.yna.co.kr/view/AKR20250610080100001,"與민병덕, '원화 스테이블 코인 허용' 디지털자산기본법 발의","대통령 직속 디지털자산위원회 설치…스테이블코인 사전인가제 도입 ""온라인 결제시장 패권 쥐어야…방향도 중요하지만 속도도 중요"" (서울=연합뉴스) 김정진 기자 = 더불어민주당 민병덕 의원은 원화 스테이블 코인 발행 허용과 대통령 직속 디지털자산위원회 설치 등을 골자로 한 '디지털자산기본법'을 대표발의했다고 10일 밝혔다. 민 의원은 이날 국회에서 기자회견을 열고 ""디지털자산은 더 이상 변방의 실험적 수단이 아니다""라며 발의 배경을 설명했다. 그러면서 ""미국, 유럽연합(EU), 일본 등 주요국은 디지털자산의 발행·유통·거래에 이르기까지 전방위 규제를 도입하며 제도화를 선도하고 있다""면서 ""우리나라는 체계적이고 종합적인 법제가 아직 부재한 상황""이라고 지적했다. 민 의원에 따르면 디지털 자산 시장은 6월 기준 약 3천300조원(2조5천억달러) 규모로 5년 새 3배 정도 증가했다. 법안은 대통령 직속 디지털자산위원회를 신설해 관련 산업을 국가 차원에서 전략적으로 육성하며 정책 조율을 하도록 하고 디지털자산 발행을 법률로 허용하는 내용을 담고 있다. 이 법안이 통과되면 원화 기반 스테이블 코인(특정 자산에 가치를 연동한 가상자산) 발행이 가능해진다. 금융위를 중심으로 인가·등록·신고제 도입, 특히 스테이블코인과 같은 자산연동형 디지털 자산에 대한 사전인가제 도입과 자기자본 요건 설정 등 투자자 보호장치 마련 등의 내용도 포함됐다. 아울러 한국디지털자산협회를 자율규제기구로 설립해 거래지원(상장) 적격성 심사, 시장 감시 등의 기능을 맡기고 불공정거래를 처벌하도록 하는 내용도 담겼다. 민 의원은 ""이 법안은 디지털자산에 대한 규제를 넘어 우리 경제의 새로운 성장동력을 확보하고 금융 주권을 지키기 위한 기반""이라며 ""원화 기반의 디지털자산 생태계 조성, 디지털 금융기술과 민간 혁신역량을 적극 연결해 대한민국이 글로벌 디지털경제의 중심에 설 수 있게 하겠다""고 말했다. 민 의원은 회견 후 기자들과 따",2025-06-10
https://www.yna.co.kr/view/AKR20250610080300007,"셀틱 양현준, 13일 '친정' 강원FC 홈 경기 방문…팬 사인회도","(서울=연합뉴스) 배진남 기자 = 스코틀랜드 프로축구 셀틱에서 뛰는 국가대표 양현준(23)이 친정팀 강원FC의 팬들과 만난다. 10일 강원 구단에 따르면 양현준은 오는 13일 오후 7시 30분 춘천송암스포츠타운 주경기장에서 열리는 하나은행 K리그1 2025 18라운드 강원-전북 현대의 경기에 방문한다. 지난해에 이어 다시 강원 홈 경기장을 찾는 양현준은 경기 전 팬 사인회를 하고, 하프타임에는 그라운드에서 팬들에게 인사를 건넨 뒤 친필 사인볼을 관중석에 전달할 예정이다. 커피차도 준비해 경기장을 찾는 팬들에게 감사한 마음을 전한다. 양현준은 2021년 강원에서 프로에 데뷔해 2022시즌부터 1군 무대에서 활약하며 이달의 영플레이어상을 네 번이나 받고, K리그1 영플레이어상까지 차지했다. 이런 활약을 발판 삼아 2023년 7월 셀틱으로 이적해 유럽 무대 진출을 이뤘다. 양현준은 10일 쿠웨이트와 2026 북중미 월드컵 아시아 3차 예선 최종전을 치르는 국가대표팀에도 합류해 있다. hosu1@yna.co.kr",2025-06-10
https://www.yna.co.kr/view/AKR20250610076200001,"김민석 ""국민에 충직한 참모장 되겠다…청문절차에 적극 임할것""","""1년 내 국가진로 결정돼…책임 추궁 아닌 냉철한 위기진단이 급선무"" (서울=연합뉴스) 임형섭 홍국기 기자 = 김민석 국무총리 후보자는 10일 ""새 정부는 국가대전환의 시기에 대처하지 못하고 내란으로 악화일로에 빠진 현재의 위기 상황을 정확히 드러내는 일부터 시작해야 한다""고 말했다. 김 후보자는 이날 서울 금융감독원 연수원에 마련된 사무실에서 기자간담회를 갖고 향후 6개월에서 1년 이내에 국가의 방향과 진로가 결정될 것이다. 책임 추궁이 아니라, 냉철한 위기진단이 급선무""라며 이같이 밝혔다. 김 후보자는 ""지금은 IMF보다 더한 제2의 IMF 위기이자 선진국 안착이냐 탈락이냐를 가를 국가적 대 위기""라고 진단했다. 그러면서 ""지난 대선 기간 '최소한 앞으로 2년 정도는 안정적 위기극복을 위한 힘을 새 정부와 대통령에게 주십시오'라고 호소한 이유도 그 때문""이라고 설명했다. 김 후보자는 ""물론 현재 정부의 장·차관 분들이 계시지만, 아직 새 정부에서 임명한 장·차관 없이 대통령의 리더십만 존재하는 상황""이라며 ""모든 공직자가 힘과 지혜를 모아야 한다""고 촉구했다. 이어 ""국무총리는 대통령의 국정 방향을 풀어가는 정부의 참모장, 국민에게 성실한 설명 의무를 다하는 대국민 참모장""이라며 ""인준 전이지만 국정 공백이 없도록 비상경제대책과 물가 대책 등에 대해 미리 준비할 것""이라고 했다. 그는 ""대통령께서 제시한 첫째 기준처럼, 국민에게 충직한 참모장이 되겠다. 청문절차에 적극적으로 임하고 한 점 의혹 없도록 하겠다""며 ""국민과 언론의 자유롭고 철저한 신상 검증에 최선을 다하겠다""고 밝혔다. 김 후보자는 ""모든 신상 질문에 대해 할 수 있는 모든 방법으로 답하고, 미처 못 챙긴 일신의 부족함이 있다면 지체 없이 양해를 구할 것""이라며 ""청문 과정이 진지한 정책검증이 되도록 성실히 학습하겠다""고 언급했다. 아울러 국회를 향해서는 ""내란 이후 인수위도 없이 맨바닥에서 맨손으로 시작한 정부""",2025-06-10
https://www.yna.co.kr/view/AKR20250610080200530,거리 노숙인 4명 중 3명은 수도권에…노숙인시설·쪽방촌 고령화,"복지부, 2024년 노숙인 실태조사 결과 발표…거리 노숙인 1천349명 노숙 계기는 '실직'이 36%…주요 수입원은 '공공부조' (서울=연합뉴스) 고미혜 기자 = 노숙인 규모가 꾸준히 줄어들고는 있으나 거리 노숙인의 수도권 편중과 시설 노숙인의 고령화 추세는 계속되고 있는 것으로 나타났다. 보건복지부가 10일 발표한 '2024년도 노숙인 등의 실태조사' 결과에 따르면 2024년 기준 전국 '거리 노숙인'은 1천349명으로, 직전 조사인 2021년의 1천595명보다 15.4% 감소했다. 자활·재활·요양시설 등에 머무는 '시설 노숙인' 6천659명과 '쪽방 주민' 4천717명까지 합친 전체 '노숙인 등' 숫자는 1만2천725명으로, 역시 2021년 대비 11.6% 줄었다. 남성이 전체의 77.6%였다. 노숙인 감소에 대해 복지부는 ""노숙 위기 상황을 예방하기 위한 정책의 체계화와 노숙인 복지 현장의 노력이 반영된 결과""라고 해석하며 ""배경과 맥락에 대한 추가적인 검토와 연구가 필요하다""고 덧붙였다. 거리 노숙인 중엔 75.7%가 서울, 경기, 인천에 거주하고 있었다. 3년 전 조사보다 비율이 1.2%포인트 늘어 수도권 집중이 심화했다. 거리 노숙인 4명 중 3명이 수도권 거리에 머무는 것으로, 서울에만 55%가 몰려있었다. 시설 노숙인의 경우 연령도 별도로 집계했는데 전체 노숙인 생활시설 입소자 중 65세 이상 노인의 비율이 36.8%로 2021년에 비해 4.1%포인트 늘었다. 생활시설 중에서도 노숙인 요양시설의 경우 65세 이상이 46.6%로 절반에 가까웠다. 쪽방촌 주민 중엔 40.8%가 65세 이상 노인이었다. 거리 노숙인 320명, 시설 노숙인 1천130명, 쪽방주민 250명을 대상으로 한 표본 조사에선 거리 노숙인의 35.8%가 결정적인 노숙 사유로 '실직'(35.8%)을 꼽았다. '이혼 및 가족해체'(12.6%), '사업 실패'(11.2%) 순으로 뒤를 이었는데, 특히 '이혼 및",2025-06-10
https://www.yna.co.kr/view/AKR20250610079600371,"동포청, 첫 홍보대사에 '큰별쌤' 최태성 역사 커뮤니케이터 위촉","최태성 ""우리 국민과 동포 사이의 벽 극복 위해 열심히 할 것"" (서울=연합뉴스) 강성철 기자 = 재외동포청(청장 이상덕)은 '큰별쌤'이라 불리는 한국사 강사 최태성 역사 커뮤니케이터를 홍보대사로 위촉했다고 10일 밝혔다. 위촉식은 이날 인천광역시 연수구에 있는 재외동포청사에서 열렸다. 재외동포청은 2023년 6월 5일 개청한 이래 처음으로 홍보대사를 선정했다. 동포청은 그가 EBS '최태성의 한국사'를 비롯한 다수의 한국사 강의에서 재외동포 이민사와 그들의 모국 기여 사례를 알기 쉽고 재미있게 시청자들에게 전달해 재외동포 인식 제고에 앞장섰기에 홍보대사로 위촉했다고 설명했다. 최태성 홍보대사는 위촉식에서 ""한글학교를 운영하시는 분들이 현지 재외동포였음을 알고 놀랐다""고 소개한 뒤 ""그때부터 재외동포의 모국을 향한 헌신과 희생에 대해 생각하게 됐다""고 말했다. 이어 ""우리는 재외동포들에게 일정 부분 빚을 지고 있는데, 아쉽게도 우리 국민과 재외동포 사이에는 벽이 있는 것 같다""며 ""홍보대사로 활동하는 1년 동안 이를 극복할 수 있도록 열심히 하겠다""는 소감을 밝혔다. 이상덕 청장은 ""최태성 역사 커뮤니케이터가 우리 청의 홍보대사로 열심히 활동을 해줘서 재외동포의 위상이 높아지기를 기대한다""고 말했다. 최 홍보대사는 앞으로 재외동포청의 홍보 활동과 행사에 참여해 재외동포의 역사에 대한 이해를 돕는 한편 재외동포 정책의 인지도 제고 및 공감 확산에도 적극적으로 나설 예정이다. 그는 EBS 강의 외에도 '역사저널 그날', '유별난 역사 한 끼', '신삼국지', '다시 갈 지도' 등 다수의 방송 프로그램에서 국민들의 사랑을 받아왔다. 최 홍보대사는 동포청이 시행 중인 '2025년 찾아가는 재외동포 이해교육'의 일환으로 지난 1월 24일 동포청 직원들을 대상으로 강의를 한 데 이어 앞으로 학생, 공무원을 비롯한 일반 국민들을 대상으로 교육도 실시할 예정이다. wakaru@yna.co.kr",2025-06-10
https://www.yna.co.kr/view/AKR20250610079900008,"자화전자 ""베트남 자회사에 408억원 출자""","(서울=연합뉴스) 코스피 상장사 자화전자[033240]는 베트남 전자부품제조 자회사(JH VINA)에 약 408억원을 출자한다고 10일 공시했다. 출자 후 지분율은 100%가 된다. 자화전자는 이번 조처의 목적을 ""운전자금 및 시설자금 확보""라고 밝혔다. ※ 이 기사는 연합인포맥스가 제공한 공시 데이터를 토대로 알고리즘에 의해 자동 작성돼 편집자의 데스킹을 거쳤습니다.",2025-06-10
https://www.yna.co.kr/view/AKR20250610075400008,"'바이 코리아' 나선 외국인…코스피 3,000 돌파 견인차 되나","외인 이달에만 코스피·코스닥 4조원 순매수…""매수 여력 더 있다"" 반도체·유통·헬스케어 등 외국인 '수급 빈집' 업종 주목 (서울=연합뉴스) 곽윤아 이민영 기자 = 외국인 투자자가 이달 들어 국내 주식시장에서 4조원 가까운 순매수를 기록하면서, 증권가에서는 외국인 매수세가 추가로 이어지며 코스피 3,000 돌파의 견인차 역할을 할 것이란 기대가 나오고 있다. 특히 증권가에서는 반도체·유통 등 외국인 수급이 빈 업종을 중심으로 추가 매수세가 기대된다는 전망이 나온다. 10일 금융정보업체 연합인포맥스에 따르면 외국인은 유가증권시장(코스피)에서 이달 들어 전날까지 4거래일 모두 매수 우위를 보였고, 이 기간 누적 순매수 금액은 3조1천324억원에 달한다. 특히 이재명 정부 출범 첫날인 지난 4일 1조507억원 순매수하며 지수 급등세를 이끌었고 5일(9천800억원)과 전날(9천766억원)에도 1조원에 가까운 순매수세를 보인 점이 눈에 띈다. 이날 오전 11시 34분 기준 외국인의 순매수 금액은 3천471억원으로 전날에 비해 줄긴 했으나, 이런 분위기라면 5거래일 연속 매수 우위의 흐름을 이어갈 것으로 예상된다. 외국인은 코스닥시장에서도 이달 들어 4천억원 가까이 순매수해 양 시장을 합치면 순매수액이 4조원에 달한다. 외국인은 지난해 8월부터 올해 4월까지 9개월 연속 코스피 현물을 순매도했다. 이는 글로벌 금융위기가 발생한 2007년 6월부터 2008년 4월(11개월 연속) 이후 가장 길게 이어진 순매도세였다. 분위기는 지난달 외국인이 1조1천406억원어치의 코스피 현물을 순매수, 10개월 만에 월간 기준 매수 우위로 전환되며 차츰 바뀌기 시작했다. 이는 지난해 12·3 비상계엄 선포·해제 사태 이후 1,480원대를 넘나들었던 원/달러 환율이 점차 하향 안정화하기 시작해 최근에는 1,350원대까지 내려온 영향이 큰 것으로 보인다. 원/달러 환율이 하락하면(원화 가치 상승, 달러 가치 하락)",2025-06-10
https://www.yna.co.kr/view/AKR20250610078200009,"미국 양자컴 아이온큐, 옥스퍼드대 스타트업 인수","인수가 1조5천억원 (서울=연합뉴스) 차병섭 기자 = 미국 양자컴퓨팅 업체 아이온큐가 영국 옥스퍼드대에서 분사한 스타트업 옥스퍼드아이오닉스를 10억8천만 달러(약 1조5천억원)에 인수한다. 9일(현지시간) 블룸버그 통신·파이낸셜타임스(FT)에 따르면 아이온큐는 일대일 주식 맞교환 거래 10억7천만 달러(약 1조4천500억원)와 현금 지급 1천만 달러(약 140억원)에 옥스퍼드아이오닉스를 인수하기로 했다고 밝혔다. 블룸버그는 이번 인수에 대해 아직 실험적 수준인 것으로 평가되는 양자컴퓨팅과 관련해 상업적 자신감이 커지고 있음을 보여주는 것이라고 평가했다. 아이온큐 측은 이번 인수가 '양자컴퓨팅 업계의 엔비디아'가 되려는 목표 달성에 도움이 될 것으로 기대했다. 인수 계약은 연내 마무리될 전망이며, 규제 당국의 승인도 받아야 한다. 양자컴퓨터는 양자 상태에서 0과 1이 중첩되거나 얽히며 정보를 표현할 수 있는 단위인 '큐비트'(Qubit)를 사용, 기존 비트(0과 1로 정보를 표현하는 단위)의 한계를 뛰어넘는 성능을 갖는다. 이를 통해 현재의 슈퍼컴퓨터로는 해결하기 어려운 문제들을 풀 수 있을 것으로 전망되고 있다. IBM이 보유한 기존 최첨단 양자컴퓨터는 1천 큐비트 정도인데, 양사는 합병을 통해 내년에 256큐비트, 2027년 1만 큐비트 이상, 2030년 200만 큐비트를 갖춘 시스템을 구축하겠다는 목표다. 아이온큐는 2021년 기업인수목적회사(SPAC·스팩)와의 합병을 통해 상장한 뒤 양자컴퓨터가 주목을 받으면서 최근 12개월간 주가가 400% 가까이 상승했다. 시가총액은 99억2천620만 달러에 이른다. 올해 매출은 7천500만∼9천500만 달러 정도로 예상된다. 젠슨 황 엔비디아 최고경영자(CEO)가 지난 1월 유용한 양자컴퓨터가 나올 때까지 20년은 걸릴 수 있다고 평가한 뒤 주가가 하루 만에 39%나 급락하기도 했다. bscha@yna.co.kr",2025-06-10
https://www.yna.co.kr/view/AKR20250610065600004,"구글, 한국 이용자에 '개인정보 열람 페이지'…11년 소송 마무리","서울고법 임의조정안에 합의…경실련, 기자회견 열어 내용 공개 (서울=연합뉴스) 김준태 기자 = 한국의 인권 활동가들이 구글에 자신들의 개인정보를 미국 정보기관 등에 제공한 내역을 공개하라며 제기한 소송이 법원의 임의조정안에 양측이 합의하면서 11년 만에 마무리됐다. 합의에는 구글이 한국 이용자들에게 개인정보 열람 관련 내용을 한국어로 제공한다는 내용도 포함됐다. 경제정의실천시민연합(경실련)은 10일 서울 종로구 경실련 강당에서 기자회견을 열고 ""한국의 인권 활동가들이 구글에 자신의 개인정보를 정보기관 등 제3자에 제공한 내역의 열람을 요청한 소송이 마무리됐다""며 그 내용을 공개했다. 이 소송은 미국 중앙정보국(CIA) 용역업체 직원이었던 에드워드 스노든이 미 정보기관의 개인정보 대량 수집 의혹을 폭로한 사건을 계기로 2014년 한국의 인권 활동가들이 제기했다. 이들이 구글에 개인정보를 제3자에게 제공한 내역을 공개하라고 요구했다가 거절되자 소송을 낸 것이다. 2심은 구글과 구글코리아가 정보통신 서비스 제공자로서 비공개 사항을 제외한 개인정보 제공 현황을 공개할 의무가 있다고 판단하면서도 미국 법령이 비공개 의무를 부여한 사항에 대해선 구글이 열람과 제공을 거부할 수 있다고 판결했다. 그러나 대법원은 2023년 2심 판결 가운데 원고 일부 패소 부분을 깨고 사건을 서울고법에 돌려보냈다. 2심 판결 중 구글이 이용자 정보 제공 내역을 공개하라는 부분은 유지하면서 비공개가 정당하다고 판단한 부분은 다시 판단하라는 취지였다. 결국 지난 2일 서울고법의 임의조정 절차로 소송이 11년 만에 마무리됐다. 조정을 통해 합의가 성립하면 확정판결과 동일한 효력을 가진다. 경실련에 따르면 이번 합의로 구글은 미국 법령에 따른 비공개 의무를 위반하지 않는 범위에서 한국 이용자들을 위해 개인정보 열람 웹폼 페이지를 한국어로 제공하기로 했다. 또 한국 이용자들이 정부기관에 대한 개인정보 제공 내역 등에 대한 열람 청구",2025-06-10
https://www.yna.co.kr/view/AKR20250610078800073,"日방위성, 차관 1→2명 늘린다…""北미사일·재해 대응 강화""","방위성 ""中항공모함 2척, 태평양서 동시 활동 첫 확인"" (도쿄=연합뉴스) 박상현 특파원 = 일본 방위성이 차관에 해당하는 부대신을 기존 1명에서 2명으로 늘린다는 방침을 굳혔다고 요미우리신문이 10일 보도했다. 부대신은 차관급인 정무관과 함께 장관인 대신을 보좌하는 역할을 맡는다. 일본 정부에서 부대신이 2명인 부처로는 총무성과 외무성 등이 있다. 방위성은 북한의 탄도미사일 발사, 재해 발생 등 긴급사태 시 대처 능력을 강화하기 위해 부대신 증원을 추진하고 있다고 요미우리는 전했다. 방위상과 방위성 부대신은 현재 유사시에 대비해 교대로 도쿄도 내에 머무르고 있는데, 안보 환경이 엄중해지고 자위대에 대한 재해 대응 요구가 강해지면서 이들의 부담이 커졌다고 신문은 해설했다. 일본 정부는 이달 중에 공개할 '경제 재정 운영과 개혁의 기본방침'에 방위성 부대신 증원 계획을 넣고, 향후 국가행정조직법 개정안을 국회에 제출할 예정이다. 한편, 일본 방위성은 중국 항공모함 산둥함이 태평양에 있는 자국 남단 섬인 오키노토리시마 북쪽 해역에서 함재기 이착륙 훈련을 했다고 전날 발표했다. 이에 앞서 방위성은 또 다른 중국 항공모함 랴오닝함이 지난 8일 이오토(硫黃島·이오지마) 동쪽 해역을 항해했다고 밝힌 바 있다. 요미우리는 ""방위성에 따르면 중국 항공모함 2척이 동시에 태평양에서 활동한 것을 확인하기는 처음""이라고 전했다. psh59@yna.co.kr",2025-06-10
